# D'Arrigo.Stewart_Island.1996
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-StewartIsland.DArrigo.1996.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-StewartIsland.DArrigo.1996.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1003992
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: D'Arrigo.Stewart_Island.1996
#------------------
# Investigators
#     Investigators: D'Arrigo, Rosanne D.;Buckley, Brendan M.;Cook, Edward R.;Wagner, Wendy S.
#------------------
# Description_Notes_and_Keywords
#     Description: composite series, warm season T signal, approximate average/centroid values entered in elevation, lat and lon fields for completeness
#------------------
# Publication
#     Authors: D'Arrigo, Rosanne D.;Buckley, Brendan M.;Cook, Edward R.;Wagner, Wendy S.
#     Published_Date_or_Year: 1996
#     Published_Title: Temperature-sensitive tree-ring width chronologies of pink pine (Halocarpus biformis) from Stewart Island, New Zealand
#     Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#     Volume: 119
#     Edition: 
#     Issue: 
#     Pages: 293-300
#     Report: 
#     DOI: 10.1016/0031-0182(95)00014-3
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Stewart Island
#     Location: 
#     Country: 
#     Northernmost_Latitude: -47
#     Southernmost_Latitude: -47
#     Easternmost_Longitude: 167.8
#     Westernmost_Longitude: 167.8
#     Elevation: 450
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1758.0
#     Most_Recent_Year: 1993.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,wood, ,NA, -9 -10 -11 -12 1 2 3 4, tree, ,signal free, N,  ; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1918.0	0.252	
1919.0	0.039	
1920.0	0.684	
1921.0	1.439	
1922.0	1.594	
1923.0	2.142	
1924.0	1.716	
1925.0	0.864	
1926.0	0.445	
1927.0	1.161	
1928.0	0.652	
1929.0	0.587	
1930.0	-0.4	
1931.0	-0.22	
1932.0	0.245	
1933.0	-0.149	
1934.0	-0.052	
1935.0	0.303	
1936.0	0.381	
1937.0	-0.574	
1938.0	0.232	
1939.0	-0.155	
1940.0	1.058	
1941.0	1.142	
1942.0	0.355	
1943.0	-0.297	
1944.0	0.0	
1945.0	0.103	
1946.0	0.297	
1947.0	0.961	
1948.0	1.477	
1949.0	1.136	
1950.0	0.923	
1951.0	0.387	
1952.0	-0.155	
1953.0	0.264	
1954.0	0.322	
1955.0	1.084	
1956.0	2.155	
1957.0	1.845	
1958.0	1.516	
1959.0	2.555	
1960.0	2.497	
1961.0	2.426	
1962.0	3.045	
1963.0	2.678	
1964.0	1.826	
1965.0	2.168	
1966.0	1.4	
1967.0	1.084	
1968.0	0.71	
1969.0	0.31	
1970.0	1.794	
1971.0	1.807	
1972.0	2.161	
1973.0	2.407	
1974.0	2.019	
1975.0	1.4	
1976.0	-0.097	
1977.0	0.297	
1978.0	1.077	
1979.0	1.374	
1980.0	1.678	
1981.0	2.013	
1982.0	1.477	
1983.0	0.064	
1984.0	1.058	
1985.0	1.419	
1986.0	1.361	
1987.0	1.277	
1988.0	0.981	
1989.0	2.149	
1990.0	2.271	
1991.0	1.206	
1992.0	2.0	
1993.0	2.432	
