530.0	11.1	
450.0	11.1	
420.0	11.0	
360.0	10.9	
330.0	11.0	
290.0	11.2	
240.0	11.0	
200.0	11.2	
160.0	11.0	
120.0	11.1	
90.0	11.3	
60.0	10.9	
10.0	11.1	
-60.0	11.3	
-130.0	11.4	
-180.0	11.4	
-240.0	11.5	
-290.0	11.3	
