# Duncan.Pink_Pine_NZ.2010
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-PinkPine.Duncan.2010.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-PinkPine.Duncan.2010.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1003988
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Duncan.Pink_Pine_NZ.2010
#------------------
# Investigators
#     Investigators: Duncan, Richard P.;Fenwick, Pavla;Palmer, Jonathan G.;McGlone, Matt S.;Turney, Chris S. M.
#------------------
# Description_Notes_and_Keywords
#     Description: composite series, warm season T signal, elevation range 210-1060 m, approximate average/centroid values entered in elevation, lat and lon fields for completeness
#------------------
# Publication
#     Authors: Duncan, Richard P.;Fenwick, Pavla;Palmer, Jonathan G.;McGlone, Matt S.;Turney, Chris S. M.
#     Published_Date_or_Year: 2010
#     Published_Title: Non-uniform interhemispheric temperature trends over the past 550 years
#     Journal_Name: Climate Dynamics
#     Volume: 35
#     Edition: 
#     Issue: 
#     Pages: 1429-1438
#     Report: 
#     DOI: 10.1007/s00382-010-0794-2
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Pink Pine NZ
#     Location: 
#     Country: 
#     Northernmost_Latitude: -43
#     Southernmost_Latitude: -43
#     Easternmost_Longitude: 171
#     Westernmost_Longitude: 171
#     Elevation: 640
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1457.0
#     Most_Recent_Year: 1999.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,wood, ,NA, -9 -10 -11 -12 1 2 3 4, tree, ,signal free, N,  ; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1614.0	-0.214	
1615.0	-0.396	
1616.0	-0.428	
1617.0	-0.141	
1618.0	-0.169	
1619.0	-0.715	
1620.0	-0.724	
1621.0	-0.67	
1622.0	-0.383	
1623.0	-0.51	
1624.0	-0.483	
1625.0	-0.46	
1626.0	0.055	
1627.0	0.287	
1628.0	0.31	
1629.0	0.127	
1630.0	0.25	
1631.0	-0.993	
1632.0	0.433	
1633.0	-0.492	
1634.0	-2.009	
1635.0	-1.449	
1636.0	-0.497	
1637.0	-0.087	
1638.0	-0.36	
1639.0	-1.166	
1640.0	-0.064	
1641.0	-0.082	
1642.0	-0.569	
1643.0	0.747	
1644.0	0.424	
1645.0	-0.018	
1646.0	-0.856	
1647.0	-0.487	
1648.0	-0.242	
1649.0	-0.087	
1650.0	-0.925	
1651.0	-0.747	
1652.0	0.096	
1653.0	-0.078	
1654.0	-0.237	
1655.0	-0.351	
1656.0	-0.784	
1657.0	-0.214	
1658.0	-0.41	
1659.0	-0.624	
1660.0	-1.417	
1661.0	-0.929	
1662.0	-0.351	
1663.0	-0.711	
1664.0	-0.961	
1665.0	-1.071	
1666.0	0.191	
1667.0	-0.743	
1668.0	0.091	
1669.0	-0.451	
1670.0	-0.137	
1671.0	0.159	
1672.0	-0.191	
1673.0	-0.068	
1674.0	0.419	
1675.0	0.027	
1676.0	-0.993	
1677.0	-0.242	
1678.0	-0.087	
1679.0	-0.542	
1680.0	-0.592	
1681.0	-0.269	
1682.0	0.127	
1683.0	-0.506	
1684.0	-0.319	
1685.0	0.15	
1686.0	0.178	
1687.0	0.902	
1688.0	0.87	
1689.0	0.428	
1690.0	1.107	
1691.0	0.31	
1692.0	-0.437	
1693.0	0.811	
1694.0	-0.087	
1695.0	-0.67	
1696.0	0.255	
1697.0	0.086	
1698.0	0.086	
1699.0	0.091	
1700.0	-0.779	
1701.0	-0.292	
1702.0	-0.583	
1703.0	-0.005	
1704.0	0.105	
1705.0	-0.242	
1706.0	-0.196	
1707.0	-0.032	
1708.0	-0.528	
1709.0	-0.342	
1710.0	-0.733	
1711.0	0.105	
1712.0	0.669	
1713.0	0.246	
1714.0	0.77	
1715.0	0.952	
1716.0	1.143	
1717.0	0.2	
1718.0	-0.41	
1719.0	-0.41	
1720.0	0.255	
1721.0	0.068	
1722.0	-0.378	
1723.0	0.15	
1724.0	0.952	
1725.0	0.501	
1726.0	-0.232	
1727.0	0.305	
1728.0	0.592	
1729.0	-0.009	
1730.0	0.792	
1731.0	1.284	
1732.0	0.902	
1733.0	0.706	
1734.0	0.551	
1735.0	0.838	
1736.0	0.619	
1737.0	0.009	
1738.0	0.246	
1739.0	0.888	
1740.0	1.061	
1741.0	1.262	
1742.0	2.214	
1743.0	1.922	
1744.0	0.879	
1745.0	-0.287	
1746.0	0.829	
1747.0	0.988	
1748.0	1.667	
1749.0	0.478	
1750.0	0.0	
1751.0	1.325	
1752.0	2.159	
1753.0	1.708	
1754.0	0.606	
1755.0	0.906	
1756.0	1.462	
1757.0	1.489	
1758.0	0.729	
1759.0	0.66	
1760.0	0.287	
1761.0	0.61	
1762.0	0.551	
1763.0	-0.232	
1764.0	-0.456	
1765.0	-0.36	
1766.0	0.0	
1767.0	0.109	
1768.0	-0.36	
1769.0	-0.519	
1770.0	-0.565	
1771.0	0.064	
1772.0	-0.173	
1773.0	0.351	
1774.0	0.137	
1775.0	-0.346	
1776.0	-0.301	
1777.0	0.51	
1778.0	0.132	
1779.0	0.1	
1780.0	0.301	
1781.0	0.505	
1782.0	-0.301	
1783.0	0.127	
1784.0	0.091	
1785.0	0.269	
1786.0	0.824	
1787.0	0.934	
1788.0	0.364	
1789.0	0.059	
1790.0	-0.228	
1791.0	-1.107	
1792.0	-0.989	
1793.0	-0.278	
1794.0	-0.273	
1795.0	-0.492	
1796.0	0.706	
1797.0	1.011	
1798.0	-0.078	
1799.0	-0.852	
1800.0	0.647	
1801.0	0.606	
1802.0	1.125	
1803.0	0.442	
1804.0	0.701	
1805.0	1.353	
1806.0	-0.364	
1807.0	-1.294	
1808.0	0.911	
1809.0	0.414	
1810.0	0.665	
1811.0	0.783	
1812.0	0.587	
1813.0	0.032	
1814.0	0.492	
1815.0	0.269	
1816.0	0.378	
1817.0	-0.301	
1818.0	-0.223	
1819.0	0.164	
1820.0	-0.342	
1821.0	0.305	
1822.0	-0.182	
1823.0	0.137	
1824.0	-0.629	
1825.0	0.624	
1826.0	-0.433	
1827.0	0.077	
1828.0	-0.296	
1829.0	-0.046	
1830.0	0.833	
1831.0	0.77	
1832.0	-0.424	
1833.0	-1.344	
1834.0	0.396	
1835.0	0.537	
1836.0	0.023	
1837.0	-0.023	
1838.0	-0.392	
1839.0	-0.774	
1840.0	0.319	
1841.0	0.51	
1842.0	0.305	
1843.0	0.246	
1844.0	0.697	
1845.0	0.291	
1846.0	-0.141	
1847.0	0.683	
1848.0	0.574	
1849.0	0.988	
1850.0	2.113	
1851.0	1.963	
1852.0	0.984	
1853.0	1.594	
1854.0	1.521	
1855.0	1.189	
1856.0	0.137	
1857.0	-0.137	
1858.0	-0.096	
1859.0	0.41	
1860.0	1.253	
1861.0	2.004	
1862.0	1.626	
1863.0	1.148	
1864.0	0.984	
1865.0	0.46	
1866.0	0.993	
1867.0	0.342	
1868.0	-0.191	
1869.0	0.578	
1870.0	0.779	
1871.0	0.706	
1872.0	0.947	
1873.0	1.84	
1874.0	1.713	
1875.0	1.653	
1876.0	1.69	
1877.0	0.838	
1878.0	-0.979	
1879.0	1.918	
1880.0	1.471	
1881.0	1.407	
1882.0	1.603	
1883.0	1.011	
1884.0	0.173	
1885.0	1.375	
1886.0	1.334	
1887.0	0.378	
1888.0	-0.342	
1889.0	0.601	
1890.0	0.296	
1891.0	0.592	
1892.0	0.961	
1893.0	0.61	
1894.0	1.057	
1895.0	0.733	
1896.0	0.884	
1897.0	0.105	
1898.0	-0.519	
1899.0	0.027	
1900.0	0.127	
1901.0	-0.169	
1902.0	-0.478	
1903.0	-0.337	
1904.0	0.474	
1905.0	-0.296	
1906.0	-0.032	
1907.0	0.546	
1908.0	0.988	
1909.0	1.225	
1910.0	1.134	
1911.0	0.077	
1912.0	-0.697	
1913.0	0.688	
1914.0	-0.337	
1915.0	0.278	
1916.0	1.476	
1917.0	1.266	
1918.0	0.546	
1919.0	0.027	
1920.0	1.28	
1921.0	1.521	
1922.0	1.23	
1923.0	1.439	
1924.0	1.713	
1925.0	0.455	
1926.0	0.342	
1927.0	1.945	
1928.0	0.688	
1929.0	0.451	
1930.0	-0.246	
1931.0	-0.697	
1932.0	0.715	
1933.0	0.091	
1934.0	1.43	
1935.0	0.988	
1936.0	0.332	
1937.0	0.041	
1938.0	0.578	
1939.0	0.041	
1940.0	0.751	
1941.0	0.51	
1942.0	-0.173	
1943.0	-0.05	
1944.0	-0.305	
1945.0	-0.806	
1946.0	-0.301	
1947.0	-0.078	
1948.0	0.164	
1949.0	-0.046	
1950.0	0.811	
1951.0	-0.123	
1952.0	-0.16	
1953.0	0.383	
1954.0	1.421	
1955.0	1.913	
1956.0	2.282	
1957.0	1.293	
1958.0	1.886	
1959.0	2.373	
1960.0	2.819	
1961.0	2.122	
1962.0	2.255	
1963.0	1.817	
1964.0	0.66	
1965.0	2.036	
1966.0	1.858	
1967.0	1.858	
1968.0	1.348	
1969.0	1.503	
1970.0	3.002	
1971.0	3.143	
1972.0	1.949	
1973.0	2.601	
1974.0	2.988	
1975.0	1.813	
1976.0	0.861	
1977.0	1.694	
1978.0	1.722	
1979.0	1.781	
1980.0	1.89	
1981.0	1.703	
1982.0	1.13	
1983.0	0.223	
1984.0	1.539	
1985.0	1.913	
1986.0	1.234	
1987.0	1.444	
1988.0	1.171	
1989.0	2.359	
1990.0	1.831	
1991.0	1.061	
1992.0	0.906	
1993.0	1.567	
1994.0	1.658	
1995.0	1.858	
1996.0	2.309	
1997.0	2.601	
1998.0	3.27	
1999.0	3.585	
